xpath,table,form
/ownershipDocument/nonDerivativeTable/nonDerivativeHol/ownershipNature/directOrIndirectOwnership/value,form345_non_derivative_table_misc,4
/ownershipDocument/nonDerivativeTable/nonDerivativeHol/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_non_derivative_table_misc,4
/ownershipDocument/ownershipNature/natureOfOwnership/footnoteId/@id,form345_derivative_security,4
/ownershipDocument/reportingOwner/derivativeTable/derivativeTransaction/deemedExecutionDate/value,form345_derivative_transaction,4
/ownershipDocument/reportingOwner/nonDerivativeTable/nonDerivativeTransaction/deemedExecutionDate/value,form345_non_derivative_transaction,4
/ownershipDocument/de/derivativeTransaction/securityTitle/footnoteId/@id,form345_derivative_transaction,4
/ownershipDocument/deri/derivativeTransaction/ownershipNature/directOrIndirectOwnership/value,form345_derivative_transaction,4
/ownershipDocument/deri/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,form345_derivative_transaction,4
/ownershipDocument/deri/derivativeTransaction/transactionAmounts/transactionPricePerShare/value,form345_derivative_transaction,4
/ownershipDocument/deri/derivativeTransaction/transactionAmounts/transactionShares/value,form345_derivative_transaction,4
/ownershipDocument/deri/derivativeTransaction/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_transaction,4
/ownershipDocument/deri/derivativeTransaction/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_transaction,4
/ownershipDocument/deriv/derivativeTransaction/securityTitle/footnoteId/@id,form345_derivative_transaction,4
/ownershipDocument/deriva/derivativeTransaction/exerciseDate/footnoteId/@id,form345_derivative_transaction,4
/ownershipDocument/derivat/derivativeTransaction/exerciseDate/footnoteId/@id,form345_derivative_transaction,4
/ownershipDocument/derivat/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,form345_derivative_transaction,4
/ownershipDocument/derivat/derivativeTransaction/transactionAmounts/transactionPricePerShare/value,form345_derivative_transaction,4
/ownershipDocument/derivat/derivativeTransaction/transactionAmounts/transactionShares/value,form345_derivative_transaction,4
/ownershipDocument/derivat/derivativeTransaction/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_transaction,4
/ownershipDocument/derivat/derivativeTransaction/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_transaction,4
/ownershipDocument/derivati/derivativeTransaction/conversionOrExercisePrice/footnoteId/@id,form345_derivative_transaction,4
/ownershipDocument/derivati/derivativeTransaction/exerciseDate/footnoteId/@id,form345_derivative_transaction,4
/ownershipDocument/derivati/derivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_derivative_transaction,4
/ownershipDocument/derivativ/derivativeTransaction/exerciseDate/footnoteId/@id,form345_derivative_transaction,4
/ownershipDocument/derivativ/derivativeTransaction/transactionAmounts/transactionPricePerShare/value,form345_derivative_transaction,4
/ownershipDocument/derivative/derivativeTransaction/exerciseDate/footnoteId/@id,form345_derivative_transaction,4
/ownershipDocument/derivativeSecurity/underlyingSecu/underlyingSecurityShares/footnoteId/@id,form345_derivative_security,4
/ownershipDocument/derivativeTable/d/exerciseDate/footnoteId/@id,form345_derivative_holding,4
/ownershipDocument/derivativeTable/der/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/deri/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/deri/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/deriva/transactionAmounts/transactionAcquiredDisposedCode/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/deriva/transactionAmounts/transactionPricePerShare/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/deriva/transactionAmounts/transactionShares/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/deriva/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/deriva/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivat/transactionAmounts/transactionAcquiredDisposedCode/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivat/transactionAmounts/transactionPricePerShare/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivat/transactionAmounts/transactionShares/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativ/exerciseDate/footnoteId/@id,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeHold/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeHold/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeT/transactionAmounts/transactionAcquiredDisposedCode/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativeT/transactionAmounts/transactionPricePerShare/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativeT/transactionAmounts/transactionShares/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativeT/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeT/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeTra/transactionAmounts/transactionAcquiredDisposedCode/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativeTra/transactionAmounts/transactionShares/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativeTra/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeTra/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeTran/exerciseDate/footnoteId/@id,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeTran/transactionAmounts/transactionAcquiredDisposedCode/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativeTran/transactionAmounts/transactionPricePerShare/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativeTran/transactionAmounts/transactionShares/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativeTran/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeTran/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeTrans/expirationDate/footnoteId/@id,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeTransac/exerciseDate/footnoteId/@id,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeTransactio/exerciseDate/footnoteId/@id,form345_derivative_holding,4
/ownershipDocument/derivativeTransaction/transactionAmounts/ownershipNature/directOrIndirectOwnership/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTransaction/transactionAmounts/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTransaction/transactionAmounts/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTransaction/transactionAmounts/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_transaction,4
/ownershipDocument/n/nonDerivativeTransaction/securityTitle/footnoteId/@id,form345_non_derivative_transaction,4
/ownershipDocument/n/nonDerivativeTransaction/transactionCoding/footnoteId/@id,form345_non_derivative_transaction,4
/ownershipDocument/no/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_non_derivative_holding,4
/ownershipDocument/non/nonDerivativeTransaction/ownershipNature/natureOfOwnership/value,form345_non_derivative_transaction,4
/ownershipDocument/nonD/nonDerivativeTransaction/ownershipNature/natureOfOwnership/value,form345_non_derivative_transaction,4
/ownershipDocument/nonDe/nonDerivativeTransaction/transactionCoding/footnoteId/@id,form345_non_derivative_transaction,4
/ownershipDocument/nonDer/nonDerivativeTransaction/transactionCoding/footnoteId/@id,form345_non_derivative_transaction,4
/ownershipDocument/nonDeriv/nonDerivativeTransaction/transactionCoding/footnoteId/@id,form345_non_derivative_transaction,4
/ownershipDocument/nonDeriva/nonDerivativeTransaction/transactionCoding/footnoteId/@id,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivat/nonDerivativeTransaction/ownershipNature/natureOfOwnership/value,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivat/nonDerivativeTransaction/transactionCoding/footnoteId/@id,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivativ/nonDerivativeHolding/ownershipNature/directOrIndirectOwnership/value,form345_non_derivative_holding,4
/ownershipDocument/nonDerivativ/nonDerivativeHolding/ownershipNature/natureOfOwnership/value,form345_non_derivative_holding,4
/ownershipDocument/nonDerivativ/nonDerivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_non_derivative_holding,4
/ownershipDocument/nonDerivativeSecur/ownershipNature/natureOfOwnership/footnoteId/@id,form345_derivative_security,4
/ownershipDocument/nonDerivativeT/nonDerivativeHolding/ownershipNature/natureOfOwnership/value,form345_non_derivative_holding,4
/ownershipDocument/nonDerivativeTabl/nonDerivativeTransaction/ownershipNature/natureOfOwnership/value,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/derivativeTable/exerciseDate/footnoteId/@id,form345_derivative_holding,4
/ownershipDocument/nonDerivativeTable/no/transactionCoding/footnoteId/@id,form345_non_derivative_holding,4
/ownershipDocument/nonDerivativeTable/nonDeri/ownershipNature/natureOfOwnership/value,form345_non_derivative_holding,4
/ownershipDocument/nonDerivativeTable/nonDeriv/ownershipNature/natureOfOwnership/value,form345_non_derivative_holding,4
/ownershipDocument/nonDerivativeTable/nonDeriva/ownershipNature/natureOfOwnership/value,form345_non_derivative_holding,4
/ownershipDocument/nonDerivativeTable/nonDeriva/transactionCoding/footnoteId/@id,form345_non_derivative_holding,4
/ownershipDocument/nonDerivativeTable/nonDerivat/ownershipNature/natureOfOwnership/value,form345_non_derivative_holding,4
/ownershipDocument/nonDerivativeTable/nonDerivative/ownershipNature/natureOfOwnership/value,form345_non_derivative_holding,4
/ownershipDocument/nonDerivativeTable/nonDerivative/transactionAmounts/transactionPricePerShare/value,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/nonDerivativeT/ownershipNature/natureOfOwnership/value,form345_non_derivative_holding,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransact/ownershipNature/natureOfOwnership/value,form345_non_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurity/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCod/value,form345_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransactio/value,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionAcquiredDisposedCod/value,form345_non_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativeTransaction/ownershipNature/directOrIndirectOwnershi/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShar/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityShare/value,form345_derivative_holding,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/transactionAmounts/ownershipNature/directOrIndirectOwnership/value,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/transactionAmounts/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_non_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurit/underlyingSecurityShares/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurit/underlyingSecurityTitle/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmount/transactionAcquiredDisposedCode/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmount/transactionPricePerShare/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmount/transactionShares/value,form345_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmount/transactionAcquiredDisposedCode/value,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmount/transactionPricePerShare/value,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmount/transactionShares/value,form345_non_derivative_transaction,4
